Gene_ID,TR_logFC
ENSMUSG00000105247,-0.720384232
ENSMUSG00000105263,-1.056639743
ENSMUSG00000105370,-0.903899412
ENSMUSG00000105373,-1.180271842
ENSMUSG00000105383,1.011016071
ENSMUSG00000105434,-1.243870039
ENSMUSG00000105454,-0.804830545
ENSMUSG00000105504,1.819710274
ENSMUSG00000105518,2.137739465
ENSMUSG00000105549,-0.615103059
ENSMUSG00000105578,-0.599202882
ENSMUSG00000105643,-1.314765606
ENSMUSG00000105954,1.150290273
ENSMUSG00000105970,-1.17277465
ENSMUSG00000106025,-1.103222129
ENSMUSG00000106044,-0.602071068
ENSMUSG00000106048,-2.206786192
ENSMUSG00000106087,-1.309912251
ENSMUSG00000106107,-0.832847905
ENSMUSG00000106247,1.985876999
ENSMUSG00000106375,-1.321947548
ENSMUSG00000106408,-0.792636133
ENSMUSG00000106411,-0.818092764
ENSMUSG00000106535,-1.126830289
ENSMUSG00000106549,-0.798116039
ENSMUSG00000106665,-1.813134386
ENSMUSG00000106714,-1.142680041
ENSMUSG00000106744,0.537309729
ENSMUSG00000106847,-0.643509072
ENSMUSG00000106948,-0.80647136
ENSMUSG00000106978,-0.716264725
ENSMUSG00000107023,-0.522844084
ENSMUSG00000107062,-1.322555242
ENSMUSG00000107086,-0.931457868
ENSMUSG00000107171,-0.982707382
ENSMUSG00000107182,-1.073871698
ENSMUSG00000107200,-0.8115713
ENSMUSG00000107283,-0.434533168
ENSMUSG00000107306,-0.822456466
ENSMUSG00000107352,-1.103316675
ENSMUSG00000107374,-1.519836058
ENSMUSG00000107383,-0.480689449
ENSMUSG00000107478,-0.556893161
ENSMUSG00000107482,0.609410091
ENSMUSG00000107495,-0.866121387
ENSMUSG00000107511,-1.102546031
ENSMUSG00000107756,-1.097630568
ENSMUSG00000107838,-1.040083388
ENSMUSG00000108037,0.726810624
ENSMUSG00000108112,1.669990067
ENSMUSG00000108173,-0.910968518
ENSMUSG00000108199,-1.120347978
ENSMUSG00000108207,-0.834279883
ENSMUSG00000108290,-0.940957011
