Gene_ID,Ex.Control_1,Ex.Control_2,Ex.Control_3,Ex.KO_1,Ex.KO_2,Ex.KO_3,In.Control_1,In.Control_2,In.Control_3,In.KO_1,In.KO_2,In.KO_3
ENSMUSG00000024423,4031.1816,4885.805,5134.0073,3650.2153,4565.7476,3965.1074,839,1956,2636,978,1193,652
ENSMUSG00000011877,3657.2256,5184.8003,5871.3716,4989.3696,5158.246,6089.51,322,394,397,212,282,295
ENSMUSG00000032216,12437.078,19632.365,22517.105,20086.432,20043.932,22036.645,943,2104,1774,1239,1153,1027
ENSMUSG00000021188,3084.0996,6131.79,6665.6255,5546.2505,5848.0215,5955.0444,650,1157,1235,732,746,625
ENSMUSG00000030557,1860.7335,3091.4019,3734.5476,3826.051,3579.753,4088.5217,325,758,875,573,506,513
ENSMUSG00000001157,808.624,842.2235,894.4707,748.37787,810.58636,775.2327,153,337,407,162,212,121
ENSMUSG00000043388,1330.8955,1791.9811,1819.277,3976.8035,3460.4941,4502.349,73,88,145,168,130,162
ENSMUSG00000039542,3622.4727,4768.1245,5526.4204,5323.747,5107.2466,5264.5464,1129,1728,1989,1131,1160,1142
ENSMUSG00000063450,1494.3514,2841.0542,2757.5303,2553.2827,2593.344,2761.4597,299,459,492,306,337,244
ENSMUSG00000001901,2771.8235,4783.671,4691.1255,5238.1943,5067.2285,5327.92,2483,4940,4296,3255,3407,2720
ENSMUSG00000040043,580.5677,776.2624,882.70905,1063.6423,1015.60706,1314.296,94,152,251,172,140,148
ENSMUSG00000031446,3441.2976,4695.151,5297.644,5037.2017,5091.076,5832.91,454,1199,1184,716,658,665
ENSMUSG00000048978,373.8869,343.04916,455.41382,1010.3921,929.1391,1693.8405,16,43,79,85,65,98
ENSMUSG00000020546,478.23932,741.82623,829.10785,822.25464,825.1727,848.4424,389,546,492,307,432,381
ENSMUSG00000051306,987.63434,1516.2953,1701.4484,1351.4941,1409.1353,1673.7468,114,166,223,104,110,118
ENSMUSG00000014932,834.69855,898.8391,1129.4839,914.40857,1255.2732,1365.7975,338,805,810,561,418,477
ENSMUSG00000034055,1287.8878,1814.1189,1906.2358,1679.7744,1668.3408,1673.2155,396,1022,799,433,563,371
ENSMUSG00000044098,734.0553,1444.2303,1284.1323,1005.3151,1367.0741,1352.4412,188,462,344,234,220,210
ENSMUSG00000031826,2075.055,2681.933,3059.2322,2555.5784,2659.0247,2658.659,444,615,787,392,422,357
ENSMUSG00000005687,2888.8667,2713.8398,3389.385,3443.3943,3445.8953,3920.483,34,62,71,45,49,29
ENSMUSG00000051980,1678.0066,3928.457,3868.8347,4201.667,3533.1428,4229.8,491,713,699,512,499,544
ENSMUSG00000052676,510.22424,118.3691,518.0407,288.32053,762.7266,811.83057,127,249,308,199,274,182
ENSMUSG00000097784,69.45099,66.15069,34,70.92393,110.07084,67.73925,37,14,20,14,42,15
ENSMUSG00000020611,2212.7734,3569.1736,4196.5005,4083.2607,4628.9053,5535.4463,132,202,157,142,167,142
ENSMUSG00000027801,8878.131,9230.408,11072.248,15786.824,17571.334,26759.787,1075,1927,2352,1927,2222,2493
ENSMUSG00000042599,1308.1752,2863.3564,3126.8147,3169.7996,3438.3438,3544.3188,187,333,324,261,225,263
ENSMUSG00000097328,708.4683,621.04315,699.8062,1037.3589,912.3182,1124.0953,67,70,35,84,61,28
ENSMUSG00000041268,3390.2576,7035.932,7336.611,5646.77,6543.061,6025.568,558,1076,946,541,614,528
ENSMUSG00000020781,552.44055,527.5819,587.58374,832.06476,779.6603,896.1546,110,139,114,83,138,126
ENSMUSG00000032312,1656.8267,1859.9138,2046.294,2766.6638,2541.906,3018.6555,185,332,195,233,240,201
ENSMUSG00000037997,568.5636,729.981,717.0445,744.71814,899.6395,1157.8263,153,342,454,265,213,307
ENSMUSG00000063652,54.178806,46.5351,73.67339,96.00002,125.47383,239.29437,20,93,101,107,101,117
ENSMUSG00000036989,1848.2888,2188.1445,2570.8115,2555.5352,2531.654,2935.6064,409,633,543,408,417,393
ENSMUSG00000044447,456.89203,1228.9019,1236.0819,1138.1498,1331.7435,1237.5856,87,192,307,179,122,158
ENSMUSG00000022283,12238.075,16307.594,20402.896,16283.25,19827.184,20337.537,295,424,576,235,379,322
ENSMUSG00000024942,1617.1774,1823.4529,2327.313,3180.7944,2895.912,3858.6748,168,232,241,233,215,249
ENSMUSG00000030662,3856.1233,5199.653,6532.5464,5201.424,5898.0513,6479.1646,146,215,314,117,183,174
ENSMUSG00000031119,5852.1016,9311.7295,10822.388,11064.55,11156.083,14206.626,418,688,622,551,467,520
ENSMUSG00000009292,732.8913,1159.4779,1187.7538,962.4539,851.266,925.1265,154,178,126,117,87,67
ENSMUSG00000031105,737.0489,628.33374,674.84467,800.10284,900.3459,874.8027,200,354,452,292,258,217
ENSMUSG00000072946,2167.3564,2686.8413,2945.5938,3225.359,3477.975,3644.7156,254,399,427,272,306,318
ENSMUSG00000022361,2760.8286,3639.389,3863.133,3292.1829,3849.7212,3733.1526,140,219,266,133,174,107
ENSMUSG00000056679,190.9056,206.25558,228.77893,296.27533,261.24008,275.20963,158,278,264,229,178,173
ENSMUSG00000011148,225.80832,184.25183,185.8451,602.1281,380.92142,423.105,30,14,20,36,29,36
ENSMUSG00000032336,4564.249,5110.876,5900.679,4815.504,5631.6567,5881.8584,332,521,598,361,322,264
ENSMUSG00000027698,1455.0676,2204.5493,2377.2708,2239.3564,2588.6567,2661.8706,76,206,193,115,157,89
ENSMUSG00000008859,1880.9142,1855.6951,2116.3237,2160.6372,2438.1707,2945.4897,136,234,221,133,170,166
ENSMUSG00000034330,449.75238,590.13074,603.1946,1464.1854,978.1253,1088.5461,93,203,157,282,198,130
ENSMUSG00000042613,5448.3687,4926.0093,6848.0586,9947.117,8819.398,15393.152,303,461,435,463,419,591
ENSMUSG00000029470,2337.3367,2695.5876,2833.6387,4086.246,3859.5005,4019.6719,725,1187,1231,1209,988,790
ENSMUSG00000028426,4674.8945,5746.6553,7321.52,6234.7,6642.8496,7151.621,353,609,567,363,402,323
ENSMUSG00000038215,376.6667,463.87656,459.12796,467.1648,575.0755,545.3264,210,364,348,216,251,234
ENSMUSG00000018442,3705.7336,4248.327,4627.394,4111.962,4728.106,4765.6,222,337,272,219,156,195
ENSMUSG00000003458,4230.162,6229.732,7259.5225,6824.0254,7173.7075,8994.394,323,588,661,379,425,462
ENSMUSG00000022391,4997.263,6160.053,7391.225,6061.103,6192.9424,7458.0854,495,653,812,469,467,381
ENSMUSG00000043929,433.51492,758.64386,767.09155,580.7967,746.77783,675.42114,77,148,239,136,62,93
ENSMUSG00000036208,336.58936,483.5909,576.26624,410.64383,464.46353,635.9073,63,147,129,59,100,67
ENSMUSG00000033565,2917.2004,4269.5815,5260.5347,3801.4624,4418.839,4972.809,986,1861,2065,1135,1087,1019
ENSMUSG00000035093,1067.7156,2286.6604,2471.047,2174.1382,2383.723,2534.5505,80,163,199,101,103,132
ENSMUSG00000054509,962.76117,1697.0547,1761.9822,2623.1116,2355.5857,3189.3936,127,293,285,249,240,314
ENSMUSG00000002020,316.16727,531.3849,456.80594,979.5672,485.84863,724.1296,85,100,77,124,94,72
ENSMUSG00000068686,47.666668,50.642387,23.272497,131.99356,135.70888,161.98361,20,62,79,114,113,102
ENSMUSG00000031820,2526.4814,2633.3286,2885.8816,3667.822,3545.869,4038.803,280,387,361,273,333,302
ENSMUSG00000028456,1905.3263,2976.8604,3436.0454,2611.0007,2670.359,2431.2798,797,1608,1654,914,717,728
ENSMUSG00000051154,2273.9224,1814.9474,2036.4862,2582.968,3088.8892,3444.944,257,321,349,264,282,311
ENSMUSG00000020661,4591.22,7500.0864,8198.167,7244.7837,7232.765,7441.2056,2611,4294,4379,3280,2359,2125
ENSMUSG00000052698,412.2647,535.6624,627.60205,1245.1871,894.9447,1018.2859,114,147,184,274,148,149
ENSMUSG00000048280,633.3225,976.28467,839.8576,717.2337,875.73865,810.0289,42,85,100,46,51,40
ENSMUSG00000039197,2415.813,1762.3033,1940.9667,1984.3048,2243.8635,1826.4336,985,1193,1021,815,631,570
ENSMUSG00000029616,2996.8657,3097.0715,3925.9136,5288.787,4787.097,7887.511,1184,1530,1747,1629,1644,1741
ENSMUSG00000026930,4036.3008,3924.9287,4771.42,4868.998,4783.31,4736.479,911,1199,1235,788,910,706
ENSMUSG00000062743,260.61905,360.50684,328.7351,514.6821,522.19446,530.54205,43,157,77,86,88,104
ENSMUSG00000027895,85.083466,48.061966,97.9182,111.24624,109.292305,192.07718,36,56,64,38,77,55
ENSMUSG00000022236,256.1684,192.89328,173.19214,361.09668,257.99924,366.99594,25,32,23,31,15,33
ENSMUSG00000019194,288.81137,339.02277,379.41455,572.97394,402.36896,593.637,38,47,24,28,32,51
ENSMUSG00000021978,1257.0593,2015.6982,2018.1411,2643.593,2636.2783,3042.5186,87,148,161,167,123,102
ENSMUSG00000026546,101.2629,101.38957,101.011185,167.8146,134.75423,223.9289,169,257,146,248,200,181
ENSMUSG00000074166,258.38193,285.25497,347.9046,354.8897,400.84717,410.40994,172,239,223,167,208,154
ENSMUSG00000007867,160.03151,132.56458,121.548035,163.15814,182.55933,228.25378,487,856,787,547,657,584
ENSMUSG00000058587,1001.8922,1557.3293,1927.716,2047.0531,1922.4734,2548.0461,210,339,420,270,274,339
ENSMUSG00000039771,699.6118,533.05927,596.72656,885.29315,667.05963,805.95886,104,111,113,83,94,91
ENSMUSG00000054280,1364.7966,2590.07,2830.551,2623.3218,2680.7117,3178.1162,525,682,616,549,491,454
ENSMUSG00000031353,7523.063,7329.036,9387.174,8150.8535,8415.34,10496.814,436,561,666,395,391,381
ENSMUSG00000028796,2742.086,3256.2832,3544.8809,4051.783,3845.1829,5361.2646,803,1225,1003,982,793,888
ENSMUSG00000021645,675.87305,704.99915,870.50775,966.65155,948.18414,1195.0474,152,164,196,138,130,183
ENSMUSG00000059890,2414.0996,3719.866,4050.836,3779.8096,3860.8167,4122.9453,332,577,751,445,388,362
ENSMUSG00000025240,3965.0173,5054.742,5501.013,4070.3228,4928.2354,4111.5747,312,637,759,308,400,242
ENSMUSG00000024997,2014.6006,1837.89,1929.0103,2587.824,2888.427,2750.5806,88,136,129,69,134,109
ENSMUSG00000032182,2532.8054,2799.1716,3229.4004,3675.545,3834.5657,4368.637,109,167,276,134,174,160
ENSMUSG00000024426,1178.6592,1388.947,1328.7192,2508.2996,2203.6484,3009.5642,972,1185,1124,1463,1284,1405
ENSMUSG00000087297,22.464561,55.382046,26.72768,73.58493,58.629032,76.108025,234,467,341,515,383,401
ENSMUSG00000021311,297.2477,711.29913,601.4402,777.7995,668.4004,745.01984,120,225,234,205,166,129
ENSMUSG00000048058,471.91806,683.63086,1063.4374,807.9761,849.20264,769.09546,171,307,307,205,192,154
ENSMUSG00000029994,6307.1724,6286.9565,7956.393,8421.572,8858.413,9741.058,499,817,938,660,674,506
ENSMUSG00000061244,2346.4077,3010.3455,3602.5837,2629.9607,3122.1152,3217.57,396,749,800,364,457,389
ENSMUSG00000020116,1322.9305,1245.5004,1615.8386,1696.9315,1738.7592,2090.143,45,72,92,54,57,59
ENSMUSG00000059187,184.81224,211.7831,161.50946,199.2954,238.21243,189.77226,336,495,318,346,237,244
ENSMUSG00000057147,966.6921,1186.5673,1313.4327,1119.6835,1271.9453,1250.1417,127,246,329,137,160,154
ENSMUSG00000071359,945.637,1140.0845,1052.2513,1040.0046,1113.8539,1562.057,311,912,1097,548,545,517
ENSMUSG00000055116,697.5212,470.75256,667.0085,471.69092,296.82404,606.5847,774,639,969,458,286,387
ENSMUSG00000028890,1563.529,2051.8982,2381.8965,1954.0917,2144.0977,2217.0906,270,375,375,198,276,214
ENSMUSG00000009995,2051.6199,1877.9249,2047.8331,2189.5847,2269.9502,2496.0403,206,231,172,149,180,131
ENSMUSG00000028961,2045.6221,2490.447,3021.8445,3015.7778,3113.4836,3906.4092,88,177,227,89,154,155
ENSMUSG00000034488,98,51.70982,97.98013,70,122.63576,40,16,12,25,10,18,4
ENSMUSG00000044700,685.87146,877.3387,1078.7344,864.16766,918.4936,1160.6556,102,153,99,80,98,77
ENSMUSG00000041774,433.6481,447.16437,463.70462,660.492,662.8023,829.9151,4052,4250,4855,4181,4743,4573
ENSMUSG00000029556,924.26276,1458.0485,1384.6761,1175.439,1156.6653,1323.1931,165,267,321,165,158,135
ENSMUSG00000052934,987.2816,1079.7559,1018.9867,1588.6019,1294.8301,1662.5039,82,152,189,142,147,91
ENSMUSG00000031389,266.32175,336.9154,290.33734,652.3322,520.17053,604.9905,518,531,576,693,699,704
ENSMUSG00000034064,1286.0391,1477.0724,1705.3208,1796.16,2073.5615,2475.495,109,117,158,115,118,114
ENSMUSG00000031144,9844.21,10784.312,11931.228,13508.074,12309.486,14245.83,393,472,441,383,372,283
ENSMUSG00000031465,611.5326,747.612,915.3471,834.71423,896.03955,978.891,52,81,115,83,41,60
ENSMUSG00000066442,423.11795,355.713,378.751,564.3416,517.28394,654.04156,320,412,456,448,377,288
ENSMUSG00000020841,4084.9492,8022.6157,9003.762,9424.515,9158.969,10653.564,185,494,521,389,305,333
ENSMUSG00000036285,712.12366,757.37573,962.61346,1105.3352,953.5341,1312.8873,19,34,20,10,28,26
ENSMUSG00000029234,1834.8379,1977.6362,2064.2815,2116.3245,2192.255,2401.5688,478,930,1059,571,639,509
ENSMUSG00000028937,118.25225,110.00003,166.66579,207.01984,279.99988,340.093,18,24,38,32,32,40
ENSMUSG00000041354,1309.1483,1268.7622,1373.571,1704.5994,1521.3014,1797.6536,119,96,108,75,95,99
ENSMUSG00000021990,1363.158,2401.5588,2858.007,3498.5977,3545.7095,4532.449,308,509,564,546,431,554
ENSMUSG00000089824,764.2396,997.49713,1102.9097,933.3248,920.4748,1046.0547,79,181,230,88,128,86
ENSMUSG00000026764,2003.5238,2994.7856,3488.2402,3577.5886,3663.8296,4626.873,232,502,541,342,330,427
ENSMUSG00000024580,1101.064,1104.4877,1326.5267,1642.3102,1709.1227,1920.5084,275,529,446,319,499,341
ENSMUSG00000014355,3139.1558,5423.532,6058.0825,5478.9004,5606.6626,5909.314,450,816,897,509,566,513
ENSMUSG00000090093,213.56102,394.28534,287.73087,312.88065,430.34387,346.49588,39,84,39,38,54,34
ENSMUSG00000028974,1158.7399,1353.1165,1444.5564,1811.0773,1777.2524,1997.2367,136,182,162,152,149,133
ENSMUSG00000032192,479.5139,572.37103,592.40094,756.5423,823.7834,1022.2116,275,390,564,444,379,381
ENSMUSG00000026988,1513.2451,1255.723,1517.8405,1918.0684,1728.1907,1913.1913,652,822,980,714,680,606
ENSMUSG00000031197,2007.2286,1888.7463,1972.2347,2295.3008,2621.0361,2610.5054,210,392,696,259,414,316
ENSMUSG00000028347,222.82321,221.60297,359.48248,438.63702,468.57098,571.327,62,90,86,104,67,108
ENSMUSG00000074994,1059.5587,2101.9402,2183.7224,2251.8755,2259.841,2733.715,194,359,373,305,223,266
ENSMUSG00000060098,902.22955,883.8172,983.66254,1262.6671,1178.8523,1317.7306,140,218,228,161,171,164
ENSMUSG00000042444,2468.8137,4226.407,4543.8535,3423.2876,4104.3374,3634.7417,269,554,751,315,352,302
ENSMUSG00000063229,522.6125,1153.7402,3656.8909,1342.9604,1654.24,7078.1167,6,12,28,11,33,10
ENSMUSG00000032418,1674.8029,2488.2385,2914.743,2515.8003,2893.2078,2847.442,220,350,425,249,296,191
ENSMUSG00000003948,564.4377,696.3436,758.96704,685.77576,588.81616,558.6737,95,105,116,70,71,46
ENSMUSG00000034744,2132.9624,1878.8684,2103.88,3068.4639,3005.1873,3269.9343,317,310,316,282,384,269
ENSMUSG00000041915,946.4893,1290.8037,1354.2186,1408.811,1826.3468,2314.6982,234,444,560,389,354,426
ENSMUSG00000021708,959.1195,1688.7638,1980.4587,2392.9124,2615.4636,2869.9055,303,720,812,529,653,746
ENSMUSG00000031299,3866.9534,3997.3801,5157.247,4686.414,5015.4556,4909.952,172,249,334,172,195,164
ENSMUSG00000038880,1337.482,1113.1305,1221.7448,1888.97,1666.9296,2019.484,152,99,145,130,132,132
ENSMUSG00000059659,57.264904,79.334435,98.664024,87.91622,108.39796,129.57619,395,664,560,521,492,416
ENSMUSG00000000489,540.59204,631.74335,753.4958,752.6643,774.9268,916.9256,76,155,131,64,128,94
ENSMUSG00000069089,1250.6337,1534.7698,1412.9056,1640.6996,1773.6625,2134.2622,322,574,665,436,425,405
ENSMUSG00000024789,1269.2086,2026.0417,2280.6216,2787.439,2735.4878,2781.2412,151,334,345,218,311,243
ENSMUSG00000035293,644.23987,1033.6482,1116.6691,778.25085,1021.0613,1058.3723,68,182,127,59,108,73
ENSMUSG00000106864,1684.6532,2375.9963,2695.6829,2532.377,2563.5256,2608.4297,588,1193,1134,658,789,636
ENSMUSG00000031487,320.04254,326.65594,352.14435,535.22473,473.4696,666.57446,20,28,24,19,25,32
ENSMUSG00000031278,1621.3658,2589.3223,2779.8179,2522.3137,2936.5623,2800.9321,145,432,514,277,227,277
ENSMUSG00000029253,920.5191,1109.0155,1127.5243,1221.1292,1325.5768,1342.5222,319,401,612,354,346,329
ENSMUSG00000028051,856.6547,1142.3794,1238.859,1534.368,1480.3329,1684.8752,156,161,208,150,168,175
ENSMUSG00000054414,2187.9373,3798.3472,4258.3115,2595.46,3337.0005,2944.6833,242,628,854,276,319,317
ENSMUSG00000046432,12701.455,8876.392,10441.603,14130.4375,11601.729,15355.544,87,29,64,79,36,42
ENSMUSG00000039345,257.3496,318.58508,260.02112,392.1865,422.56287,495.75858,167,255,334,257,238,235
ENSMUSG00000023906,517.1594,481.5493,633.66833,1904.7323,1531.896,3731.687,21,29,41,71,63,110
ENSMUSG00000030934,475.06366,617.3983,832.77734,821.00024,1033.7217,1060.7773,22,41,104,52,61,40
ENSMUSG00000056763,2724.427,3227.5198,3697.3374,2791.6057,2524.4233,2376.1748,1194,1974,2179,951,1024,714
ENSMUSG00000059326,2316.4314,2101.7852,2219.2158,1613.1725,1655.7517,1588.0115,675,602,548,278,293,312
ENSMUSG00000022464,11375.614,16216.035,18164.06,17615.67,20691.285,21119.553,1314,2641,3838,2158,2194,1846
ENSMUSG00000021707,138.8676,205.82736,237.66953,198.80554,228.13907,228.99997,14,49,52,44,21,14
ENSMUSG00000022698,2254.668,2920.6748,3767.3328,2829.7505,3314.417,3456.0503,77,109,147,74,64,88
ENSMUSG00000020326,3513.2751,4677.387,5191.082,5723.2344,6805.672,7749.2427,29,58,63,38,54,49
ENSMUSG00000062421,1162.6024,1272.5879,1660.1945,1086.3225,1575.47,1623.9824,37,51,40,22,30,34
ENSMUSG00000030612,752.3736,560.07947,606.41864,1003.8326,1000.5946,1291.8279,32,59,68,45,51,68
ENSMUSG00000027447,20089.564,15008.773,18522.523,18183.934,21997.82,21816.838,70,79,104,66,56,61
ENSMUSG00000041135,463.60544,551.5954,693.91046,614.2176,956.7263,1044.7853,112,163,204,89,223,148
ENSMUSG00000035585,1720.1017,1452.7567,1520.9388,2157.8167,1984.7966,2823.4077,160,213,210,193,161,185
ENSMUSG00000004591,2042.9242,3179.0735,3505.4958,2858.0195,3514.7905,3851.0002,277,517,737,375,352,380
ENSMUSG00000039908,85.61236,102.811035,123.159836,230.42049,101.85201,226.95042,49,59,75,86,54,69
ENSMUSG00000052105,2419.05,3719.4343,3934.6057,3981.8582,3651.9646,3836.9968,716,1379,1616,990,761,885
ENSMUSG00000024120,4108.883,4613.146,6104.2505,7496.9478,7050.6284,8773.807,895,1285,1563,1173,1172,1367
ENSMUSG00000015672,929.5528,614.7379,732.7681,870.30334,1058.3163,1390.2836,55,64,37,35,57,53
ENSMUSG00000025592,104.681046,109.510475,134.26001,183.7285,146.32451,94.50666,117,172,128,141,118,74
ENSMUSG00000024571,3447.284,3433.9368,4017.3647,3764.6572,3921.751,4527.2446,279,373,524,238,293,289
ENSMUSG00000064289,901.9278,1054.4045,1024.4944,1138.8959,1292.9639,1324.4313,185,344,368,224,248,226
ENSMUSG00000023800,51.60689,59.235645,50.569336,53.362507,47.061398,79.0292,124,135,127,98,88,89
ENSMUSG00000070471,336.26346,301.13986,317.89737,377.44577,519.1749,399.81796,303,362,435,343,345,259
ENSMUSG00000024764,982.0313,1111.6565,1196.212,1660.9937,1379.5968,1652.9467,318,510,565,440,391,412
ENSMUSG00000024212,734.1269,978.15173,969.3637,1056.8694,1117.354,1209.0833,118,208,266,126,150,185
ENSMUSG00000003809,1043.3396,929.86536,1211.9979,1365.0319,1317.7174,1294.9724,304,276,355,247,255,259
ENSMUSG00000026659,356.8213,353.38315,454.51648,361.80878,375.95694,350.564,284,408,447,245,233,198
ENSMUSG00000035382,718.216,980.8694,1144.2653,1061.6494,1141.88,1406.9597,303,420,468,314,342,309
ENSMUSG00000034343,1254.6289,1243.4487,1463.469,1578.1481,1414.1924,2003.1243,162,252,290,167,216,168
ENSMUSG00000033059,702.9502,901.5464,1155.9968,1104.988,1190.5798,1636.8873,78,131,248,127,107,162
ENSMUSG00000038838,889.2426,1031.1003,1080.863,1194.2627,1140.3966,1092.3323,125,180,144,117,109,104
ENSMUSG00000031824,2686.2368,4294.568,4204.3525,2366.2402,2775.113,2582.8965,215,382,403,182,144,111
ENSMUSG00000020892,98.46091,89.54882,108.721825,430.69946,269.41412,464.19272,18,24,49,99,58,62
ENSMUSG00000055202,29,57.735104,32.2053,93.30072,102,145.08643,32,94,58,140,60,121
ENSMUSG00000030061,2015.0923,1954.9869,1935.5797,2204.0166,2623.9595,2734.7625,198,246,283,155,274,158
ENSMUSG00000033126,218.94417,272.208,223.06691,357.01428,303.90686,361.72592,12,12,18,10,13,15
ENSMUSG00000022544,1646.8477,1805.2789,1866.5825,1991.5442,2054.1926,2336.3171,419,500,518,415,389,304
ENSMUSG00000020668,1100.4747,1296.8439,1371.133,2263.0989,2084.7087,2985.0789,102,178,179,217,169,170
ENSMUSG00000024099,5013.114,3783.8528,3916.5227,4631.5947,5598.9526,5206.61,362,675,514,384,462,314
ENSMUSG00000059839,252.81361,250.20581,184.1059,360.79227,369.49152,366.73907,30,32,22,41,24,22
ENSMUSG00000031755,1822.9812,1974.5454,1929.929,2336.9639,2211.1545,2323.691,546,882,785,528,689,457
ENSMUSG00000020397,560.2157,525.2661,709.6558,659.5732,718.7031,886.70337,93,126,203,100,132,98
ENSMUSG00000070056,329.9582,583.99335,690.08673,889.14026,900.6552,1159.6731,42,108,64,102,78,70
ENSMUSG00000020212,2211.594,2270.058,2752.3867,2250.909,2110.6792,1970.2357,964,1632,1482,852,816,596
ENSMUSG00000015757,1623.551,1650.7811,1801.7845,1531.4403,1723.6254,1825.7861,222,357,410,195,231,189
ENSMUSG00000092083,331.9793,630.6765,727.01685,518.6981,667.94147,512.1686,680,1079,1062,629,608,610
ENSMUSG00000024769,1944.8418,2927.2039,3006.2043,3654.0774,3324.159,4169.885,306,463,477,341,390,392
ENSMUSG00000025956,453.02536,525.09595,519.06537,616.0411,657.0735,877.9797,26,61,62,33,48,49
ENSMUSG00000066440,812.0709,1557.7457,1376.4648,1936.1849,1757.4634,2015.0248,315,471,472,509,361,366
ENSMUSG00000041653,156.7623,134.35762,143.25479,291.51617,299.0402,276.55576,20,22,56,52,38,30
ENSMUSG00000020392,952.6594,975.7203,975.93353,1120.3077,1211.1969,1212.803,45,65,25,41,39,28
